Q20	Q30	M_22	M_32	M_33	EHFB	isInterpolated
60.0	16.0	0.04866	0.01187	0.05483	-1899.5124	False
60.0	20.0	0.04068	0.02222	0.03829	-1888.344867	False
60.0	24.0	0.01529	0.0164	0.06302	-1882.93848	False
60.0	28.0	0.02731	0.03953	0.0719	-1874.340147	False
60.0	32.0	0.04698	0.07217	0.1882	-1872.258798	False
60.0	36.0	0.03188258320345854	0.04249851494759639	0.10519587924109235	-1871.0082170292662	True
60.0	40.0	0.01814	0.01742	0.02361	-1872.114136	False
60.0	44.0	0.02195	0.02085	0.02565	-1874.543242	False
60.0	48.0	0.02884	0.02776	0.03211	-1875.937036	False
60.0	52.0	0.03141033079143283	0.02995311595210315	0.061004789839709084	-1877.3286437318575	True
60.0	56.0	0.03379	0.03933	0.07765	-1877.683824	False
60.0	60.0	0.0331	0.05154	0.08825	-1874.216266	False
64.0	0.0	0.02248	4.027e-07	0.0457	-1905.103576	False
64.0	4.0	0.03711	0.0201	0.05432	-1905.288846	False
64.0	8.0	0.05345	0.001805	0.06924	-1905.432662	False
64.0	12.0	0.04177	0.01605	0.05427	-1905.228841	False
64.0	16.0	0.05691	0.03072	0.0672	-1901.42711	False
64.0	20.0	0.08126	0.03849	0.04083	-1888.497962	False
64.0	24.0	0.02393	0.02476	0.09216	-1884.757578	False
64.0	28.0	0.01491	0.02046	0.04211	-1877.233884	False
64.0	32.0	0.04447	0.06591	0.1743	-1874.218627	False
64.0	36.0	0.04254164425164787	0.05810333646738859	0.14389289431792518	-1871.197079497695	True
64.0	40.0	0.01912	0.01834	0.02486	-1870.695678	False
64.0	44.0	0.01805	0.01694	0.0223	-1873.424984	False
64.0	48.0	0.02709	0.00551	0.0598	-1875.467783	False
64.0	52.0	0.02669	0.01998	0.06276	-1876.252514	False
64.0	56.0	0.02859	0.03587	0.06887	-1876.617467	False
64.0	60.0	0.02497	0.03821	0.0661	-1874.578744	False
68.0	0.0	0.01275	1.928e-06	0.04138	-1903.969984	False
68.0	4.0	0.01974	0.007933	0.04479	-1904.136488	False
68.0	8.0	0.06999	0.0001671	0.07224	-1904.603279	False
68.0	12.0	0.01049	0.001085	0.04219	-1905.886963	False
68.0	16.0	0.05003	0.02924	0.05426	-1903.312988	False
68.0	20.0	0.03321	0.02085	0.06462	-1896.004477	False
68.0	24.0	0.05789	0.02666	0.03094	-1886.905146	False
68.0	28.0	0.01947	0.02653	0.05255	-1881.00293	False
68.0	32.0	0.04092	0.03975	0.09456	-1876.338301	False
68.0	36.0	0.04986	0.07108	0.1584	-1871.212813	False
68.0	40.0	0.03118325530153864	0.042098504018292994	0.07047709596221839	-1870.0389615594822	True
